rt,stimulus,trial_type,trial_index,plugin_version,time_elapsed,subject_id,study_id,session_id,id,subj,source_file,natural,mobile,volition,potent,sentient,instigation,manipulability
22874,,survey-html-form,22,2.1.0,928226,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,20.0,human,uy7da0ck95.csv,6,6,3,6,5,4,3
31790,,survey-html-form,23,2.1.0,960018,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,6.0,human,uy7da0ck95.csv,6,6,3,6,3,5,4
28825,,survey-html-form,24,2.1.0,988845,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,23.0,instrument,uy7da0ck95.csv,6,2,5,6,3,6,2
24813,,survey-html-form,25,2.1.0,1013660,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,17.0,instrument,uy7da0ck95.csv,3,3,5,5,5,5,6
43932,,survey-html-form,26,2.1.0,1057594,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,24.0,human,uy7da0ck95.csv,6,6,3,2,5,3,3
31611,,survey-html-form,27,2.1.0,1089206,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,19.0,instrument,uy7da0ck95.csv,6,3,5,5,5,6,6
5649,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,1094856,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,,,uy7da0ck95.csv,,,,,,,
98530,,survey,29,3.0.0,1193552,651eea44194fa8c200606af7,6980c7c83940647eb7aa7467,6980d08a77a5af234638bdf0,,,uy7da0ck95.csv,,,,,,,
42239,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,42251,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,,,x9oxkc4f1y.csv,,,,,,,
22166,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 26 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,64419,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,,,x9oxkc4f1y.csv,,,,,,,
62368,,survey-html-form,2,2.1.0,126789,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,23.0,human,x9oxkc4f1y.csv,6,7,6,4,5,4,4
39106,,survey-html-form,3,2.1.0,165895,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,19.0,human,x9oxkc4f1y.csv,2,7,4,4,4,6,5
48293,,survey-html-form,4,2.1.0,214188,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,21.0,human,x9oxkc4f1y.csv,3,4,6,3,5,7,4
33422,,survey-html-form,5,2.1.0,247611,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,20.0,instrument,x9oxkc4f1y.csv,6,2,2,7,1,7,7
25170,,survey-html-form,6,2.1.0,272782,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,14.0,instrument,x9oxkc4f1y.csv,6,1,1,6,1,6,7
39141,,survey-html-form,7,2.1.0,311924,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,16.0,instrument,x9oxkc4f1y.csv,5,4,3,2,2,5,5
26071,,survey-html-form,8,2.1.0,337996,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,8.0,instrument,x9oxkc4f1y.csv,5,3,2,2,2,5,6
42211,,survey-html-form,9,2.1.0,380207,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,7.0,human,x9oxkc4f1y.csv,3,5,5,4,7,6,2
25420,,survey-html-form,10,2.1.0,405628,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,6.0,instrument,x9oxkc4f1y.csv,6,4,2,2,2,6,6
25603,,survey-html-form,11,2.1.0,431232,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,10.0,instrument,x9oxkc4f1y.csv,6,2,2,7,2,6,6
30905,,survey-html-form,12,2.1.0,462138,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,25.0,human,x9oxkc4f1y.csv,6,6,6,4,6,7,2
31072,,survey-html-form,13,2.1.0,493212,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,5.0,human,x9oxkc4f1y.csv,6,6,6,6,6,6,2
25803,,survey-html-form,14,2.1.0,519016,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,24.0,instrument,x9oxkc4f1y.csv,5,2,6,6,2,7,7
23402,,survey-html-form,15,2.1.0,542419,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,2.0,instrument,x9oxkc4f1y.csv,3,2,2,2,2,5,6
33874,,survey-html-form,16,2.1.0,576293,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,13.0,human,x9oxkc4f1y.csv,6,6,5,6,6,6,4
17902,,survey-html-form,17,2.1.0,594196,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,17.0,human,x9oxkc4f1y.csv,5,6,6,6,6,6,2
15502,,survey-html-form,18,2.1.0,609699,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,18.0,instrument,x9oxkc4f1y.csv,6,2,2,5,2,6,6
24051,,survey-html-form,19,2.1.0,633751,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,12.0,instrument,x9oxkc4f1y.csv,3,2,2,3,2,6,6
22336,,survey-html-form,20,2.1.0,656089,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,3.0,human,x9oxkc4f1y.csv,6,6,5,5,6,6,2
28754,,survey-html-form,21,2.1.0,684844,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,9.0,human,x9oxkc4f1y.csv,2,6,6,6,6,6,3
23455,,survey-html-form,22,2.1.0,708299,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,26.0,instrument,x9oxkc4f1y.csv,6,6,4,6,2,6,6
35240,,survey-html-form,23,2.1.0,743539,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,11.0,human,x9oxkc4f1y.csv,3,6,5,5,6,6,2
84451,,survey-html-form,24,2.1.0,827989,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,4.0,instrument,x9oxkc4f1y.csv,4,4,5,5,2,5,6
21119,,survey-html-form,25,2.1.0,849109,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,1.0,human,x9oxkc4f1y.csv,6,6,6,6,6,6,3
34072,,survey-html-form,26,2.1.0,883183,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,22.0,instrument,x9oxkc4f1y.csv,2,2,2,5,2,6,6
29137,,survey-html-form,27,2.1.0,912321,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,15.0,human,x9oxkc4f1y.csv,5,6,5,4,6,6,2
6165,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,918487,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,,,x9oxkc4f1y.csv,,,,,,,
110272,,survey,29,3.0.0,1028901,695bf4a038e852c6d3e5f881,6980c7c83940647eb7aa7467,6980cf9709e09e779e996f16,,,x9oxkc4f1y.csv,,,,,,,
2710,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,2719,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,,,xuyezlzrhe.csv,,,,,,,
6286,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 26 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,9008,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,,,xuyezlzrhe.csv,,,,,,,
39656,,survey-html-form,2,2.1.0,48667,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,17.0,human,xuyezlzrhe.csv,7,7,5,5,5,5,3
17232,,survey-html-form,3,2.1.0,65903,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,3.0,human,xuyezlzrhe.csv,7,7,5,5,5,5,3
14770,,survey-html-form,4,2.1.0,80675,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,26.0,instrument,xuyezlzrhe.csv,7,7,2,2,2,3,7
14817,,survey-html-form,5,2.1.0,95494,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,14.0,instrument,xuyezlzrhe.csv,7,2,2,2,2,2,7
15379,,survey-html-form,6,2.1.0,110874,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,6.0,instrument,xuyezlzrhe.csv,7,2,2,2,2,2,7
10208,,survey-html-form,7,2.1.0,121085,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,22.0,instrument,xuyezlzrhe.csv,7,2,2,2,2,2,7
23656,,survey-html-form,8,2.1.0,144743,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,4.0,instrument,xuyezlzrhe.csv,3,2,2,2,2,2,7
14235,,survey-html-form,9,2.1.0,158980,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,10.0,instrument,xuyezlzrhe.csv,3,2,2,2,2,2,7
13636,,survey-html-form,10,2.1.0,172618,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,13.0,human,xuyezlzrhe.csv,7,7,6,6,6,6,2
14033,,survey-html-form,11,2.1.0,186654,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,23.0,human,xuyezlzrhe.csv,7,7,6,6,6,6,2
11224,,survey-html-form,12,2.1.0,197880,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,20.0,instrument,xuyezlzrhe.csv,6,2,2,2,2,2,6
14528,,survey-html-form,13,2.1.0,212410,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,7.0,human,xuyezlzrhe.csv,6,6,6,6,6,6,2
9987,,survey-html-form,14,2.1.0,222398,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,15.0,human,xuyezlzrhe.csv,6,6,6,6,6,6,2
8323,,survey-html-form,15,2.1.0,230723,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,1.0,human,xuyezlzrhe.csv,6,6,6,6,6,6,2
19827,,survey-html-form,16,2.1.0,250553,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,25.0,human,xuyezlzrhe.csv,6,6,6,6,6,6,2
9389,,survey-html-form,17,2.1.0,259944,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,5.0,human,xuyezlzrhe.csv,6,6,6,6,6,6,2
7591,,survey-html-form,18,2.1.0,267536,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,18.0,instrument,xuyezlzrhe.csv,6,2,2,2,2,2,6
9537,,survey-html-form,19,2.1.0,277074,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,19.0,human,xuyezlzrhe.csv,6,6,6,6,6,6,2
13452,,survey-html-form,20,2.1.0,290528,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,8.0,instrument,xuyezlzrhe.csv,3,2,2,2,2,2,6
15545,,survey-html-form,21,2.1.0,306076,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,9.0,human,xuyezlzrhe.csv,6,6,6,6,6,6,2
9539,,survey-html-form,22,2.1.0,315616,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,16.0,instrument,xuyezlzrhe.csv,3,2,2,2,2,2,6
11841,,survey-html-form,23,2.1.0,327459,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,11.0,human,xuyezlzrhe.csv,6,6,6,6,6,6,2
10042,,survey-html-form,24,2.1.0,337502,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,21.0,human,xuyezlzrhe.csv,6,6,6,6,6,6,2
21654,,survey-html-form,25,2.1.0,359157,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,24.0,instrument,xuyezlzrhe.csv,6,2,2,2,2,6,6
13556,,survey-html-form,26,2.1.0,372716,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,2.0,instrument,xuyezlzrhe.csv,2,2,2,2,2,2,6
10240,,survey-html-form,27,2.1.0,382958,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,12.0,instrument,xuyezlzrhe.csv,2,2,2,2,2,2,6
3483,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,386443,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,,,xuyezlzrhe.csv,,,,,,,
25934,,survey,29,3.0.0,412445,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,,,xuyezlzrhe.csv,,,,,,,
2787,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,2793,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,,,yvh3cgnj9o.csv,,,,,,,
22312,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 26 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,25107,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,,,yvh3cgnj9o.csv,,,,,,,
19548,,survey-html-form,2,2.1.0,44656,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,16.0,human,yvh3cgnj9o.csv,6,6,6,6,6,6,6
26720,,survey-html-form,3,2.1.0,71377,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,17.0,instrument,yvh3cgnj9o.csv,3,1,1,1,1,1,7
29439,,survey-html-form,4,2.1.0,100818,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,18.0,human,yvh3cgnj9o.csv,7,7,7,7,7,7,7
17394,,survey-html-form,5,2.1.0,118213,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,14.0,human,yvh3cgnj9o.csv,7,7,7,7,7,7,7
35864,,survey-html-form,6,2.1.0,154079,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,10.0,human,yvh3cgnj9o.csv,7,7,7,7,7,7,7
15232,,survey-html-form,7,2.1.0,169312,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,2.0,human,yvh3cgnj9o.csv,7,7,7,7,7,7,7
22921,,survey-html-form,8,2.1.0,192233,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,9.0,instrument,yvh3cgnj9o.csv,4,1,1,1,1,1,7
32412,,survey-html-form,9,2.1.0,224647,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,15.0,instrument,yvh3cgnj9o.csv,3,1,1,1,1,1,7
13263,,survey-html-form,10,2.1.0,237912,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,8.0,human,yvh3cgnj9o.csv,7,7,7,7,7,7,7
19738,,survey-html-form,11,2.1.0,257651,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,20.0,human,yvh3cgnj9o.csv,7,7,7,7,7,7,7
15818,,survey-html-form,12,2.1.0,273469,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,19.0,instrument,yvh3cgnj9o.csv,3,1,1,1,1,1,7
11722,,survey-html-form,13,2.1.0,285191,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,24.0,human,yvh3cgnj9o.csv,7,7,7,7,7,7,7
12715,,survey-html-form,14,2.1.0,297908,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,7.0,instrument,yvh3cgnj9o.csv,3,1,1,1,1,1,7
29905,,survey-html-form,15,2.1.0,327815,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,13.0,instrument,yvh3cgnj9o.csv,2,1,1,1,1,1,7
12314,,survey-html-form,16,2.1.0,340130,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,6.0,human,yvh3cgnj9o.csv,7,7,7,7,7,7,7
20660,,survey-html-form,17,2.1.0,360791,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,4.0,human,yvh3cgnj9o.csv,7,7,7,7,7,7,7
10446,,survey-html-form,18,2.1.0,371237,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,11.0,instrument,yvh3cgnj9o.csv,2,1,1,1,1,1,7
12256,,survey-html-form,19,2.1.0,383496,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,21.0,instrument,yvh3cgnj9o.csv,2,1,1,1,1,1,7
7592,,survey-html-form,20,2.1.0,391089,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,22.0,human,yvh3cgnj9o.csv,7,7,7,7,7,7,7
12489,,survey-html-form,21,2.1.0,403580,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,5.0,instrument,yvh3cgnj9o.csv,4,1,1,1,1,1,7
12335,,survey-html-form,22,2.1.0,415915,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,3.0,instrument,yvh3cgnj9o.csv,4,1,1,1,1,1,7
11710,,survey-html-form,23,2.1.0,427627,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,25.0,instrument,yvh3cgnj9o.csv,5,1,1,1,1,1,7
8844,,survey-html-form,24,2.1.0,436471,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,26.0,human,yvh3cgnj9o.csv,7,7,7,7,7,7,7
13788,,survey-html-form,25,2.1.0,450262,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,23.0,instrument,yvh3cgnj9o.csv,5,1,1,1,1,1,7
9708,,survey-html-form,26,2.1.0,459972,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,12.0,human,yvh3cgnj9o.csv,7,7,7,7,7,7,7
19861,,survey-html-form,27,2.1.0,479834,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,1.0,instrument,yvh3cgnj9o.csv,3,1,1,1,1,1,7
4406,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,484242,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,,,yvh3cgnj9o.csv,,,,,,,
26413,,survey,29,3.0.0,510687,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,,,yvh3cgnj9o.csv,,,,,,,
