rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,subject_id,study_id,session_id,id,subj,source_file
11874,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""6"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,16,2.1.0,361338,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,14.0,human,ekqxnxc8hr.csv
49778,,"{""natural"":""6"",""mobile"":""7"",""manipulability"":""6"",""volition"":""7"",""sentient"":""7"",""potent"":""6"",""instigation"":""7""}",survey-html-form,17,2.1.0,411118,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,8.0,human,ekqxnxc8hr.csv
24022,,"{""natural"":""3"",""mobile"":""2"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""3""}",survey-html-form,18,2.1.0,435141,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,19.0,instrument,ekqxnxc8hr.csv
16494,,"{""natural"":""6"",""mobile"":""7"",""manipulability"":""6"",""volition"":""7"",""sentient"":""7"",""potent"":""6"",""instigation"":""7""}",survey-html-form,19,2.1.0,451636,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,12.0,human,ekqxnxc8hr.csv
23393,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""6"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,20,2.1.0,475031,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,4.0,human,ekqxnxc8hr.csv
18382,,"{""natural"":""3"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""3"",""instigation"":""6""}",survey-html-form,21,2.1.0,493415,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,21.0,instrument,ekqxnxc8hr.csv
12576,,"{""natural"":""2"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""2""}",survey-html-form,22,2.1.0,505993,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,17.0,instrument,ekqxnxc8hr.csv
18712,,"{""natural"":""3"",""mobile"":""2"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""2"",""instigation"":""5""}",survey-html-form,23,2.1.0,524707,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,3.0,instrument,ekqxnxc8hr.csv
20423,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""6"",""volition"":""7"",""sentient"":""7"",""potent"":""2"",""instigation"":""3""}",survey-html-form,24,2.1.0,545132,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,24.0,human,ekqxnxc8hr.csv
29225,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""6"",""volition"":""7"",""sentient"":""7"",""potent"":""2"",""instigation"":""3""}",survey-html-form,25,2.1.0,574360,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,26.0,human,ekqxnxc8hr.csv
12706,,"{""natural"":""3"",""mobile"":""2"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""5""}",survey-html-form,26,2.1.0,587068,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,11.0,instrument,ekqxnxc8hr.csv
12932,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""6"",""volition"":""7"",""sentient"":""7"",""potent"":""6"",""instigation"":""7""}",survey-html-form,27,2.1.0,600003,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,16.0,human,ekqxnxc8hr.csv
4558,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",0,html-button-response,28,2.1.0,604572,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,,,ekqxnxc8hr.csv
106519,,"{""understood"":true,""age"":42,""gender"":""Male"",""ethnicity"":""Caucasian"",""languages"":""English"",""topic"":""Examining how people attribute different aspects of objects to what they can and can't do."",""enjoy"":""Better than average study"",""payment"":""The payment was fair"",""comments"":""Well done."",""question1"":null}",survey,29,3.0.0,711348,695fe7a6e512deea3d56cdb5,6980c7c83940647eb7aa7467,6980d575d79dba199d343683,,,ekqxnxc8hr.csv
6480,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",0,html-button-response,0,2.1.0,6488,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,,,g040hczbh7.csv
21066,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 26 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",0,html-button-response,1,2.1.0,27556,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,,,g040hczbh7.csv
18614,,"{""natural"":""6"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,2,2.1.0,46173,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,8.0,human,g040hczbh7.csv
18901,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,3,2.1.0,65075,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,2.0,human,g040hczbh7.csv
15203,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""2""}",survey-html-form,4,2.1.0,80280,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,13.0,instrument,g040hczbh7.csv
9678,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""2""}",survey-html-form,5,2.1.0,89959,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,3.0,instrument,g040hczbh7.csv
10827,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,6,2.1.0,100787,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,16.0,human,g040hczbh7.csv
12531,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,7,2.1.0,113319,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,12.0,human,g040hczbh7.csv
26171,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""1"",""instigation"":""7""}",survey-html-form,8,2.1.0,139492,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,24.0,human,g040hczbh7.csv
10463,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,9,2.1.0,149957,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,18.0,human,g040hczbh7.csv
9865,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,10,2.1.0,159823,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,14.0,human,g040hczbh7.csv
9499,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,11,2.1.0,169324,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,4.0,human,g040hczbh7.csv
25478,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""6"",""instigation"":""7""}",survey-html-form,12,2.1.0,194804,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,22.0,human,g040hczbh7.csv
21037,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""2"",""instigation"":""6""}",survey-html-form,13,2.1.0,215844,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,20.0,human,g040hczbh7.csv
15691,,"{""natural"":""1"",""mobile"":""7"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,14,2.1.0,231535,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,7.0,instrument,g040hczbh7.csv
17023,,"{""natural"":""6"",""mobile"":""7"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""6""}",survey-html-form,15,2.1.0,248560,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,9.0,instrument,g040hczbh7.csv
20031,,"{""natural"":""6"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""5"",""instigation"":""6""}",survey-html-form,16,2.1.0,268592,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,23.0,instrument,g040hczbh7.csv
16294,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""5""}",survey-html-form,17,2.1.0,284888,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,5.0,instrument,g040hczbh7.csv
18921,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,18,2.1.0,303811,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,19.0,instrument,g040hczbh7.csv
20099,,"{""natural"":""5"",""mobile"":""5"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""2""}",survey-html-form,19,2.1.0,323911,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,1.0,instrument,g040hczbh7.csv
15126,,"{""natural"":""1"",""mobile"":""5"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,20,2.1.0,339039,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,15.0,instrument,g040hczbh7.csv
12438,,"{""natural"":""1"",""mobile"":""5"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""2""}",survey-html-form,21,2.1.0,351479,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,17.0,instrument,g040hczbh7.csv
24231,,"{""natural"":""5"",""mobile"":""2"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""6""}",survey-html-form,22,2.1.0,375711,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,21.0,instrument,g040hczbh7.csv
13499,,"{""natural"":""1"",""mobile"":""5"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""5""}",survey-html-form,23,2.1.0,389211,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,11.0,instrument,g040hczbh7.csv
8963,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,24,2.1.0,398175,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,10.0,human,g040hczbh7.csv
10067,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,25,2.1.0,408243,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,6.0,human,g040hczbh7.csv
20087,,"{""natural"":""5"",""mobile"":""5"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""5""}",survey-html-form,26,2.1.0,428331,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,25.0,instrument,g040hczbh7.csv
16299,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""1"",""instigation"":""6""}",survey-html-form,27,2.1.0,444631,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,26.0,human,g040hczbh7.csv
3366,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",0,html-button-response,28,2.1.0,447999,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,,,g040hczbh7.csv
403279,,"{""understood"":true,""age"":41,""gender"":""Male"",""ethnicity"":""White"",""languages"":""English"",""topic"":""I'm not sure because I actually thought the study \""evolved\"" interestingly/differently for me as I did more and more questions. At first I would've said something simple like \""The study is just trying to determine how grammar/word choice affects people's understanding of sentences\"". And so I started doing the questions very straight-forwardly. But then the more I did it, the more I started thinking about more NUANCE with the language, so I'm wondering if the study is more granular, like trying to determine WHICH words or particular STRUCTURE of a sentence would influence the way we think about cause and effect in general. I'm not sure, I could hypothesize a bunch of different things!"",""enjoy"":""Average study"",""payment"":""The payment was fair"",""comments"":""This was actually really interesting, because I found myself thinking more nuanced as the study went on, but also this led to me feeling slightly less confident in the way that I was interpreting the sentences. The more I did them, the more I felt like they were subjective instead of more straight-forward objective."",""question1"":null}",survey,29,3.0.0,851353,5e836a3c2598d409928dae31,6980c7c83940647eb7aa7467,6980cdbfb42725d97b3a67ce,,,g040hczbh7.csv
5628,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",0,html-button-response,0,2.1.0,5654,5dda993086c886a06ce9108d,6980c7c83940647eb7aa7467,6980d0fb2dc0fca817fd9d4a,,,jaelv3qat2.csv
